time,lb ratio
0.0,nan
1.0,nan
2.0,nan
3.0,nan
4.0,nan
5.0,nan
6.0,nan
7.0,nan
8.0,nan
9.0,nan
10.0,nan
11.0,nan
12.0,nan
13.0,nan
14.0,nan
15.0,nan
16.0,nan
17.0,nan
18.0,nan
19.0,0.0608601148889924
20.0,0.0651887450585226
21.0,0.090172984909827
22.0,0.090172984909827
23.0,0.1457522086840011
24.0,0.1506150112961258
25.0,0.1045396997648761
26.0,0.1045396997648761
27.0,0.1025018826876412
28.0,0.0761844369961047
29.0,0.0761844369961047
30.0,0.0761844369961047
31.0,0.0711433756805807
32.0,0.0711433756805807
33.0,0.0711433756805807
34.0,0.0662667030269975
35.0,0.0662667030269975
36.0,0.0711433756805807
37.0,0.0711433756805807
38.0,0.0711433756805807
39.0,0.0761844369961047
40.0,0.0947368421052632
41.0,0.1206349206349206
42.0,0.1206349206349206
43.0,0.1268662941029277
44.0,0.1268662941029277
45.0,0.1268662941029277
46.0,0.1268662941029277
47.0,0.1268662941029277
48.0,0.2406015037593984
49.0,0.2406015037593984
50.0,0.2406015037593984
51.0,0.2406015037593984
52.0,0.2406015037593984
53.0,0.2406015037593984
54.0,0.2930747922437671
55.0,0.2930747922437671
56.0,0.3157894736842105
57.0,0.1290379110929377
58.0,0.1290379110929377
59.0,0.1290379110929377
60.0,0.1290379110929377
61.0,0.1237426900584796
62.0,0.1237426900584796
63.0,0.1237426900584796
64.0,0.1237426900584796
65.0,0.1188171096637916
66.0,0.1188171096637916
67.0,0.1188171096637916
68.0,0.1137218045112782
69.0,0.1137218045112782
70.0,0.1137218045112782
71.0,0.1137218045112782
72.0,0.1137218045112782
73.0,0.1087327256689209
74.0,0.1087327256689209
75.0,0.1038502296008477
76.0,0.1038502296008477
77.0,0.0990746743678906
78.0,0.0785835556633519
79.0,0.0785835556633519
80.0,0.0785835556633519
81.0,0.0785835556633519
82.0,0.0785835556633519
83.0,0.0785835556633519
84.0,0.0785835556633519
85.0,0.0785835556633519
86.0,0.1411862990810359
87.0,0.1411862990810359
88.0,0.1411862990810359
89.0,0.1218457101658255
90.0,0.1218457101658255
91.0,0.1218457101658255
92.0,0.1218457101658255
93.0,0.1218457101658255
94.0,0.1218457101658255
95.0,0.1218457101658255
96.0,0.1218457101658255
97.0,0.1079280479680213
98.0,0.1194968553459119
99.0,0.131578947368421
100.0,0.131578947368421
101.0,0.1441647597254004
102.0,0.1821862348178137
103.0,0.2298071912454403
104.0,0.2298071912454403
105.0,0.2298071912454403
106.0,0.2298071912454403
107.0,0.2105263157894736
108.0,0.2105263157894736
109.0,0.2105263157894736
110.0,0.2105263157894736
111.0,0.2497420020639835
112.0,0.2990083905415713
113.0,0.2990083905415713
114.0,0.2800614675374568
115.0,0.2298071912454403
116.0,0.2298071912454403
117.0,0.2800614675374568
118.0,0.2800614675374568
119.0,0.2800614675374568
120.0,0.2800614675374568
121.0,0.2800614675374568
122.0,0.2990083905415712
123.0,0.2990083905415712
124.0,0.2990083905415712
125.0,0.2990083905415712
126.0,0.3184399848542219
127.0,0.3184399848542219
128.0,0.3335804299481098
129.0,0.1963260619977038
130.0,0.1963260619977038
131.0,0.1963260619977038
132.0,0.1963260619977038
133.0,0.1963260619977038
134.0,0.2257988721804512
135.0,0.2328815349410315
136.0,0.2030420086914535
137.0,0.1967779056386652
138.0,0.1643394199785178
139.0,0.1643394199785178
140.0,0.1643394199785178
141.0,0.128008463369479
142.0,0.128008463369479
143.0,0.0987012987012987
144.0,0.103829612942863
145.0,0.103829612942863
146.0,0.103829612942863
147.0,0.103829612942863
148.0,0.1074113856068743
149.0,0.1178199305370024
150.0,0.1178199305370024
151.0,0.1124189125927907
152.0,0.1124189125927907
153.0,0.1124189125927907
154.0,0.1124189125927907
155.0,0.1124189125927907
156.0,0.1124189125927907
157.0,0.1560480147737766
158.0,0.185354691075515
159.0,0.1925383077948035
160.0,0.2131578947368422
161.0,0.2131578947368422
162.0,0.1976608187134503
163.0,0.2242562929061785
164.0,0.1804511278195489
165.0,0.2602739726027397
166.0,0.2602739726027397
167.0,0.2602739726027397
168.0,0.2602739726027397
169.0,0.2602739726027397
170.0,0.2602739726027397
171.0,0.2602739726027397
172.0,0.2770083102493074
173.0,0.2578947368421052
174.0,0.240398293029872
175.0,0.240398293029872
176.0,0.1008821940826982
177.0,0.1008821940826982
178.0,0.0961307378034126
179.0,0.0961307378034126
180.0,0.0916983179598481
181.0,0.0916983179598481
182.0,0.0916983179598481
183.0,0.0916983179598481
184.0,0.1929824561403509
185.0,0.1929824561403509
186.0,0.1929824561403509
187.0,0.1929824561403509
188.0,0.1929824561403509
189.0,0.2229102167182663
190.0,0.2229102167182663
191.0,0.2229102167182663
192.0,0.2054329371816639
193.0,0.2054329371816639
194.0,0.1754385964912281
195.0,0.1754385964912281
196.0,0.1754385964912281
197.0,0.147005444646098
198.0,0.2105263157894737
199.0,0.2105263157894737
200.0,0.2105263157894737
201.0,0.2105263157894737
202.0,0.18796992481203
203.0,0.18796992481203
