time,availability
0.0,1.0
1.0,1.0
2.0,1.0
3.0,1.0
4.0,1.0
5.0,1.0
6.0,1.0
7.0,1.0
8.0,1.0
9.0,1.0
10.0,1.0
11.0,1.0
12.0,1.0
13.0,1.0
14.0,1.0
15.0,0.9786628733997155
16.0,0.9786628733997155
17.0,0.9274537695590327
18.0,0.9468942626837363
19.0,0.9061166429587483
20.0,0.9336178283546704
21.0,0.9312470365101944
22.0,0.8985301090564249
23.0,0.8473210052157421
24.0,0.8501659554291134
25.0,0.8952110004741584
26.0,0.8961593172119489
27.0,0.9084874348032242
28.0,0.9084874348032242
29.0,0.9151256519677573
30.0,0.9255571360834519
31.0,0.9255571360834519
32.0,0.9250829777145567
33.0,0.9279279279279279
34.0,0.9250829777145567
35.0,0.9246088193456615
36.0,0.9099099099099099
37.0,0.9084874348032242
