time,availability
0.0,1.0
1.0,1.0
2.0,1.0
3.0,1.0
4.0,1.0
5.0,1.0
6.0,1.0
7.0,1.0
8.0,1.0
9.0,1.0
10.0,1.0
11.0,1.0
12.0,1.0
13.0,1.0
14.0,1.0
15.0,1.0
16.0,0.9966808914177335
17.0,0.9848269321953532
18.0,0.984352773826458
19.0,0.9810336652441916
20.0,0.9781887150308202
21.0,0.9786628733997156
22.0,0.9753437648174492
23.0,0.9748696064485538
24.0,0.9724988146040778
25.0,0.9834044570886675
26.0,0.9834044570886675
27.0,0.9834044570886675
28.0,0.984352773826458
29.0,0.984352773826458
30.0,0.984352773826458
31.0,0.984352773826458
32.0,0.984352773826458
33.0,0.984352773826458
34.0,0.984352773826458
35.0,0.9848269321953534
36.0,0.9848269321953534
37.0,0.9848269321953534
38.0,0.9848269321953534
39.0,0.9848269321953534
40.0,0.9853010905642484
41.0,0.9853010905642484
42.0,0.9853010905642484
43.0,0.9853010905642484
44.0,0.9710763394973924
45.0,0.9706021811284969
46.0,0.9706021811284969
47.0,0.9706021811284969
48.0,0.9706021811284969
49.0,0.9758179231863442
50.0,0.9758179231863442
51.0,0.9777145566619252
52.0,0.9914651493598863
53.0,0.9914651493598863
54.0,0.9914651493598863
55.0,0.9938359412043622
56.0,0.9933617828354672
57.0,0.9938359412043622
58.0,0.9943100995732577
59.0,0.9943100995732577
60.0,0.9947842579421526
61.0,0.9947842579421526
62.0,0.990990990990991
63.0,0.9905168326220958
64.0,0.990990990990991
65.0,0.990990990990991
66.0,0.990990990990991
67.0,0.9914651493598863
68.0,0.9924134660976767
69.0,0.992887624466572
70.0,0.9952584163110479
71.0,0.9952584163110479
72.0,0.9947842579421526
73.0,0.9947842579421526
74.0,0.9952584163110479
75.0,0.9952584163110479
76.0,0.9952584163110479
77.0,0.9947842579421526
78.0,0.9938359412043622
79.0,0.9933617828354672
80.0,0.9933617828354672
81.0,0.9933617828354672
82.0,0.9933617828354672
83.0,0.9933617828354672
84.0,0.9786628733997156
85.0,0.9786628733997156
86.0,0.9677572309151257
87.0,0.9677572309151257
88.0,0.968231389284021
89.0,0.9634898055950688
90.0,0.9634898055950688
91.0,0.9781887150308202
92.0,0.9672830725462305
93.0,0.963963963963964
94.0,0.963963963963964
95.0,0.9644381223328591
96.0,0.9644381223328591
97.0,0.9677572309151257
98.0,0.9677572309151257
