time,availability
0.0,1.0
1.0,1.0
2.0,1.0
3.0,1.0
4.0,1.0
5.0,1.0
6.0,1.0
7.0,1.0
8.0,1.0
9.0,1.0
10.0,1.0
11.0,1.0
12.0,1.0
13.0,1.0
14.0,1.0
15.0,1.0
16.0,1.0
17.0,1.0
18.0,1.0
19.0,0.9867235656709341
20.0,0.9862494073020389
21.0,0.9834044570886675
22.0,0.9834044570886675
23.0,0.9720246562351825
24.0,0.9715504978662873
25.0,0.9838786154575627
26.0,0.9838786154575627
27.0,0.9834044570886675
28.0,0.9862494073020389
29.0,0.9862494073020389
30.0,0.9862494073020389
31.0,0.9867235656709341
32.0,0.9867235656709341
33.0,0.9867235656709341
34.0,0.9871977240398294
35.0,0.9871977240398294
36.0,0.9867235656709341
37.0,0.9867235656709341
38.0,0.9867235656709341
39.0,0.9862494073020389
40.0,0.984352773826458
41.0,0.9819819819819818
42.0,0.9819819819819818
43.0,0.9815078236130866
44.0,0.9815078236130866
45.0,0.9815078236130866
46.0,0.9815078236130866
47.0,0.9815078236130866
48.0,0.9924134660976767
49.0,0.9924134660976767
50.0,0.9924134660976767
51.0,0.9924134660976767
52.0,0.9924134660976767
53.0,0.9924134660976767
54.0,0.9890943575154101
55.0,0.9890943575154101
56.0,0.9886201991465149
57.0,0.9777145566619252
58.0,0.9777145566619252
59.0,0.9777145566619252
60.0,0.9777145566619252
61.0,0.9781887150308202
62.0,0.9781887150308202
63.0,0.9781887150308202
64.0,0.9781887150308202
65.0,0.9786628733997156
66.0,0.9786628733997156
67.0,0.9786628733997156
68.0,0.9791370317686107
69.0,0.9791370317686107
70.0,0.9791370317686107
71.0,0.9791370317686107
72.0,0.9791370317686107
73.0,0.9796111901375059
74.0,0.9796111901375059
75.0,0.9800853485064011
76.0,0.9800853485064011
77.0,0.9805595068752964
78.0,0.9829302987197723
79.0,0.9829302987197723
80.0,0.9829302987197723
81.0,0.9829302987197723
82.0,0.9829302987197723
83.0,0.9829302987197723
84.0,0.9829302987197723
85.0,0.9829302987197723
86.0,0.9938359412043622
87.0,0.9938359412043622
88.0,0.9938359412043622
89.0,0.9938359412043622
90.0,0.9938359412043622
91.0,0.9938359412043622
92.0,0.9938359412043622
93.0,0.9938359412043622
94.0,0.9938359412043622
95.0,0.9938359412043622
96.0,0.9938359412043622
97.0,0.9914651493598863
98.0,0.990990990990991
99.0,0.9905168326220958
100.0,0.9905168326220958
101.0,0.9900426742532006
102.0,0.992887624466572
103.0,0.9900426742532006
104.0,0.9900426742532006
105.0,0.9900426742532006
106.0,0.9900426742532006
107.0,0.9905168326220958
108.0,0.9905168326220958
109.0,0.9905168326220958
110.0,0.9905168326220958
111.0,0.9895685158843053
112.0,0.9867235656709341
113.0,0.9867235656709341
114.0,0.9871977240398294
115.0,0.9900426742532006
116.0,0.9900426742532006
117.0,0.9871977240398294
118.0,0.9871977240398294
119.0,0.9871977240398294
120.0,0.9871977240398294
121.0,0.9871977240398294
122.0,0.9867235656709341
123.0,0.9867235656709341
124.0,0.9867235656709341
125.0,0.9867235656709341
126.0,0.9862494073020389
127.0,0.9862494073020389
128.0,0.9857752489331437
129.0,0.972972972972973
130.0,0.972972972972973
131.0,0.972972972972973
132.0,0.972972972972973
133.0,0.972972972972973
134.0,0.9706021811284969
135.0,0.9701280227596016
136.0,0.9724988146040778
137.0,0.972972972972973
138.0,0.9758179231863442
139.0,0.9758179231863442
140.0,0.9758179231863442
141.0,0.9791370317686107
142.0,0.9791370317686107
143.0,0.9819819819819821
144.0,0.9815078236130867
145.0,0.9815078236130867
146.0,0.9815078236130867
147.0,0.9815078236130867
148.0,0.9810336652441916
149.0,0.9800853485064011
150.0,0.9800853485064011
151.0,0.9805595068752964
152.0,0.9805595068752964
153.0,0.9805595068752964
154.0,0.9805595068752964
155.0,0.9805595068752964
156.0,0.9805595068752964
157.0,0.9938359412043622
158.0,0.9914651493598863
159.0,0.9919393077287815
160.0,0.9914651493598863
161.0,0.9914651493598863
162.0,0.9938359412043624
163.0,0.9933617828354672
164.0,0.9943100995732577
165.0,0.990990990990991
166.0,0.990990990990991
167.0,0.990990990990991
168.0,0.990990990990991
169.0,0.990990990990991
170.0,0.990990990990991
171.0,0.990990990990991
172.0,0.9905168326220958
173.0,0.9933617828354672
174.0,0.9938359412043624
175.0,0.9938359412043624
176.0,0.9805595068752964
177.0,0.9805595068752964
178.0,0.9810336652441916
179.0,0.9810336652441916
180.0,0.9815078236130867
181.0,0.9815078236130867
182.0,0.9815078236130867
183.0,0.9815078236130867
184.0,0.9947842579421526
185.0,0.9947842579421526
186.0,0.9947842579421526
187.0,0.9947842579421526
188.0,0.9947842579421526
189.0,0.9943100995732577
190.0,0.9943100995732577
191.0,0.9943100995732577
192.0,0.9947842579421526
193.0,0.9947842579421526
194.0,0.9952584163110479
195.0,0.9952584163110479
196.0,0.9952584163110479
197.0,0.9957325746799431
198.0,0.9981033665244191
199.0,0.9981033665244191
200.0,0.9981033665244191
201.0,0.9981033665244191
202.0,0.997629208155524
203.0,0.997629208155524
204.0,0.997629208155524
205.0,0.997629208155524
206.0,0.997629208155524
207.0,0.997629208155524
208.0,0.9985775248933143
209.0,0.9985775248933143
210.0,0.9981033665244191
211.0,0.9981033665244191
212.0,0.9957325746799431
213.0,0.9957325746799431
214.0,0.9843527738264581
215.0,0.9843527738264581
216.0,0.9843527738264581
217.0,0.9843527738264581
218.0,0.9843527738264581
219.0,0.9848269321953532
220.0,0.9848269321953532
221.0,0.9843527738264581
222.0,0.9843527738264581
223.0,0.9843527738264581
