time,satisfaction
0.0,nan
1.0,nan
2.0,nan
3.0,nan
4.0,nan
5.0,nan
6.0,nan
7.0,nan
8.0,nan
9.0,nan
10.0,nan
11.0,nan
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.03125
17.0,0.0350877192982456
18.0,0.0340909090909091
19.0,0.0291970802919708
20.0,0.0218579234972678
21.0,0.0176211453744493
22.0,0.0147058823529412
23.0,0.0160771704180064
24.0,0.0175438596491228
25.0,0.0168539325842697
26.0,0.021680216802168
27.0,0.0241286863270777
28.0,0.023936170212766
29.0,0.0238095238095238
30.0,0.0236842105263158
31.0,0.0236842105263158
32.0,0.0236842105263158
33.0,0.0236842105263158
34.0,0.0236842105263158
35.0,0.0236842105263158
36.0,0.0236842105263158
37.0,0.0210526315789474
38.0,0.0210526315789474
39.0,0.0236842105263158
40.0,0.0236842105263158
41.0,0.0236842105263158
42.0,0.0236842105263158
43.0,0.0236842105263158
44.0,0.0236842105263158
45.0,0.0236842105263158
46.0,0.0210526315789474
47.0,0.0210526315789474
48.0,0.0184210526315789
49.0,0.0184210526315789
50.0,0.0184210526315789
51.0,0.0184210526315789
52.0,0.0184210526315789
53.0,0.0184210526315789
54.0,0.0184210526315789
55.0,0.0184210526315789
56.0,0.0184210526315789
57.0,0.0078947368421053
58.0,0.0078947368421053
59.0,0.0078947368421053
60.0,0.0105263157894737
61.0,0.0105263157894737
62.0,0.0105263157894737
63.0,0.0131578947368421
64.0,0.0131578947368421
65.0,0.0157894736842105
66.0,0.0157894736842105
67.0,0.0157894736842105
68.0,0.0157894736842105
69.0,0.0157894736842105
70.0,0.0157894736842105
71.0,0.0157894736842105
72.0,0.0157894736842105
73.0,0.0157894736842105
74.0,0.0157894736842105
75.0,0.0157894736842105
76.0,0.0157894736842105
77.0,0.0157894736842105
78.0,0.0157894736842105
79.0,0.0157894736842105
80.0,0.0184210526315789
81.0,0.0157894736842105
82.0,0.0131578947368421
83.0,0.0157894736842105
84.0,0.0184210526315789
85.0,0.0184210526315789
86.0,0.0184210526315789
87.0,0.0184210526315789
88.0,0.0236842105263158
89.0,0.0236842105263158
90.0,0.0236842105263158
91.0,0.0210526315789474
92.0,0.0210526315789474
93.0,0.0184210526315789
94.0,0.0184210526315789
95.0,0.0157894736842105
96.0,0.0157894736842105
97.0,0.0157894736842105
98.0,0.0157894736842105
99.0,0.0184210526315789
100.0,0.0184210526315789
101.0,0.0157894736842105
102.0,0.0157894736842105
103.0,0.0157894736842105
104.0,0.0157894736842105
105.0,0.0131578947368421
106.0,0.0157894736842105
107.0,0.0131578947368421
108.0,0.0105263157894737
109.0,0.0105263157894737
110.0,0.0105263157894737
111.0,0.0105263157894737
112.0,0.0105263157894737
113.0,0.0105263157894737
114.0,0.0105263157894737
115.0,0.0131578947368421
116.0,0.0157894736842105
117.0,0.0157894736842105
118.0,0.0131578947368421
119.0,0.0157894736842105
120.0,0.0157894736842105
121.0,0.0184210526315789
122.0,0.0184210526315789
123.0,0.0184210526315789
124.0,0.0184210526315789
125.0,0.0157894736842105
126.0,0.0131578947368421
127.0,0.0131578947368421
128.0,0.0131578947368421
129.0,0.0157894736842105
130.0,0.0184210526315789
131.0,0.0184210526315789
132.0,0.0184210526315789
133.0,0.0184210526315789
134.0,0.0157894736842105
135.0,0.0157894736842105
136.0,0.0157894736842105
137.0,0.0184210526315789
138.0,0.0184210526315789
139.0,0.0210526315789474
140.0,0.0210526315789474
141.0,0.0236842105263158
142.0,0.0236842105263158
143.0,0.0236842105263158
144.0,0.0236842105263158
145.0,0.0236842105263158
146.0,0.0263157894736842
147.0,0.0263157894736842
148.0,0.0263157894736842
149.0,0.0236842105263158
150.0,0.0263157894736842
151.0,0.0263157894736842
152.0,0.0263157894736842
153.0,0.0263157894736842
154.0,0.0236842105263158
155.0,0.0289473684210526
156.0,0.0289473684210526
157.0,0.0289473684210526
158.0,0.0263157894736842
159.0,0.0263157894736842
160.0,0.0289473684210526
161.0,0.0289473684210526
162.0,0.0289473684210526
163.0,0.0342105263157895
164.0,0.0342105263157895
165.0,0.0342105263157895
166.0,0.0289473684210526
167.0,0.0289473684210526
168.0,0.0289473684210526
169.0,0.0289473684210526
170.0,0.0289473684210526
171.0,0.0263157894736842
172.0,0.0263157894736842
173.0,0.0236842105263158
174.0,0.0184210526315789
175.0,0.0210526315789474
176.0,0.0210526315789474
177.0,0.0236842105263158
178.0,0.0210526315789474
179.0,0.0184210526315789
180.0,0.0157894736842105
181.0,0.0157894736842105
182.0,0.0157894736842105
183.0,0.0157894736842105
184.0,0.0131578947368421
185.0,0.0131578947368421
186.0,0.0131578947368421
187.0,0.0131578947368421
188.0,0.0131578947368421
189.0,0.0131578947368421
190.0,0.0131578947368421
191.0,0.0131578947368421
192.0,0.0131578947368421
193.0,0.0105263157894737
194.0,0.0105263157894737
195.0,0.0131578947368421
196.0,0.0131578947368421
197.0,0.0131578947368421
198.0,0.0131578947368421
199.0,0.0157894736842105
200.0,0.0184210526315789
201.0,0.0184210526315789
