time,satisfaction
0.0,nan
1.0,nan
2.0,nan
3.0,nan
4.0,nan
5.0,nan
6.0,nan
7.0,nan
8.0,nan
9.0,nan
10.0,nan
11.0,nan
12.0,0.0
13.0,0.0
14.0,0.125
15.0,0.1176470588235294
16.0,0.0625
17.0,0.0333333333333333
18.0,0.0297029702970297
19.0,0.027027027027027
20.0,0.0196078431372549
21.0,0.0161943319838057
22.0,0.0206896551724138
23.0,0.0182370820668693
24.0,0.0142857142857143
25.0,0.013550135501355
26.0,0.0161290322580645
27.0,0.0159574468085106
28.0,0.0157894736842105
29.0,0.0131578947368421
30.0,0.0131578947368421
31.0,0.0131578947368421
32.0,0.0131578947368421
33.0,0.0131578947368421
34.0,0.0131578947368421
35.0,0.0131578947368421
36.0,0.0131578947368421
37.0,0.0131578947368421
38.0,0.0131578947368421
39.0,0.0131578947368421
40.0,0.0131578947368421
41.0,0.0131578947368421
42.0,0.0131578947368421
43.0,0.0131578947368421
44.0,0.0131578947368421
45.0,0.0105263157894737
46.0,0.0078947368421053
47.0,0.0078947368421053
48.0,0.0131578947368421
49.0,0.0131578947368421
50.0,0.0131578947368421
51.0,0.0131578947368421
52.0,0.0131578947368421
53.0,0.0157894736842105
54.0,0.0157894736842105
55.0,0.0157894736842105
56.0,0.0157894736842105
57.0,0.0157894736842105
58.0,0.0157894736842105
59.0,0.0157894736842105
60.0,0.0157894736842105
61.0,0.0157894736842105
62.0,0.0157894736842105
63.0,0.0157894736842105
64.0,0.0157894736842105
65.0,0.0131578947368421
66.0,0.0131578947368421
67.0,0.0131578947368421
68.0,0.0157894736842105
69.0,0.0157894736842105
70.0,0.0157894736842105
71.0,0.0157894736842105
72.0,0.0131578947368421
73.0,0.0131578947368421
74.0,0.0157894736842105
75.0,0.0157894736842105
76.0,0.0157894736842105
77.0,0.0131578947368421
78.0,0.0131578947368421
79.0,0.0105263157894737
80.0,0.0105263157894737
81.0,0.0105263157894737
82.0,0.0157894736842105
83.0,0.0157894736842105
84.0,0.0131578947368421
85.0,0.0157894736842105
86.0,0.0131578947368421
87.0,0.0157894736842105
88.0,0.0157894736842105
89.0,0.0157894736842105
90.0,0.0157894736842105
91.0,0.0157894736842105
92.0,0.0131578947368421
93.0,0.0131578947368421
94.0,0.0131578947368421
95.0,0.0131578947368421
96.0,0.0131578947368421
97.0,0.0131578947368421
98.0,0.0131578947368421
99.0,0.0131578947368421
100.0,0.0131578947368421
101.0,0.0157894736842105
102.0,0.0157894736842105
103.0,0.0157894736842105
104.0,0.0131578947368421
105.0,0.0131578947368421
106.0,0.0131578947368421
107.0,0.0131578947368421
108.0,0.0105263157894737
109.0,0.0105263157894737
110.0,0.0105263157894737
111.0,0.0105263157894737
112.0,0.0105263157894737
113.0,0.0105263157894737
114.0,0.0105263157894737
115.0,0.0105263157894737
116.0,0.0105263157894737
117.0,0.0105263157894737
118.0,0.0105263157894737
119.0,0.0105263157894737
120.0,0.0078947368421053
121.0,0.0078947368421053
122.0,0.0078947368421053
123.0,0.0105263157894737
124.0,0.0105263157894737
125.0,0.0105263157894737
126.0,0.0105263157894737
127.0,0.0105263157894737
128.0,0.0105263157894737
129.0,0.0105263157894737
130.0,0.0131578947368421
131.0,0.0105263157894737
132.0,0.0105263157894737
133.0,0.0131578947368421
134.0,0.0131578947368421
135.0,0.0131578947368421
136.0,0.0157894736842105
137.0,0.0184210526315789
138.0,0.0210526315789474
139.0,0.0210526315789474
140.0,0.0210526315789474
141.0,0.0210526315789474
142.0,0.0210526315789474
143.0,0.0184210526315789
144.0,0.0210526315789474
145.0,0.0210526315789474
146.0,0.0210526315789474
147.0,0.0210526315789474
148.0,0.0210526315789474
149.0,0.0210526315789474
150.0,0.0210526315789474
151.0,0.0236842105263158
152.0,0.0236842105263158
153.0,0.0236842105263158
154.0,0.0236842105263158
155.0,0.0236842105263158
156.0,0.0236842105263158
157.0,0.0236842105263158
158.0,0.0236842105263158
159.0,0.0263157894736842
160.0,0.0263157894736842
161.0,0.0263157894736842
162.0,0.0263157894736842
163.0,0.0263157894736842
164.0,0.0289473684210526
165.0,0.0289473684210526
166.0,0.0289473684210526
167.0,0.0289473684210526
168.0,0.0289473684210526
169.0,0.0289473684210526
170.0,0.0263157894736842
171.0,0.0263157894736842
172.0,0.0263157894736842
173.0,0.0263157894736842
174.0,0.0210526315789474
175.0,0.0210526315789474
176.0,0.0236842105263158
177.0,0.0236842105263158
178.0,0.0263157894736842
179.0,0.0263157894736842
180.0,0.0210526315789474
181.0,0.0184210526315789
182.0,0.0131578947368421
183.0,0.0131578947368421
184.0,0.0131578947368421
185.0,0.0131578947368421
186.0,0.0157894736842105
187.0,0.0157894736842105
188.0,0.0157894736842105
189.0,0.0157894736842105
190.0,0.0157894736842105
191.0,0.0236842105263158
192.0,0.0236842105263158
193.0,0.0263157894736842
194.0,0.0263157894736842
195.0,0.0263157894736842
196.0,0.0289473684210526
197.0,0.0289473684210526
198.0,0.0289473684210526
199.0,0.0289473684210526
200.0,0.0289473684210526
