time,availability
0.0,1.0
1.0,1.0
2.0,1.0
3.0,1.0
4.0,1.0
5.0,1.0
6.0,1.0
7.0,1.0
8.0,1.0
9.0,1.0
10.0,1.0
11.0,1.0
12.0,1.0
13.0,1.0
14.0,1.0
15.0,0.9995258416311048
16.0,0.9990516832622095
17.0,0.9985775248933143
18.0,0.9981033665244191
19.0,0.9981033665244191
20.0,0.9928876244665717
21.0,0.9928876244665717
22.0,0.9924134660976767
23.0,0.9919393077287815
24.0,0.9900426742532006
25.0,0.9900426742532006
26.0,0.9905168326220958
27.0,0.9905168326220958
28.0,0.9914651493598863
29.0,0.9914651493598863
30.0,0.9914651493598863
31.0,0.990990990990991
32.0,0.990990990990991
33.0,0.990990990990991
34.0,0.9914651493598863
35.0,0.9881460407776198
36.0,0.9853010905642484
37.0,0.9819819819819821
38.0,0.9819819819819821
39.0,0.9687055476529162
40.0,0.9606448553816976
41.0,0.9606448553816976
42.0,0.9606448553816974
43.0,0.9577999051683262
44.0,0.9606448553816974
45.0,0.9606448553816974
46.0,0.9606448553816974
47.0,0.9611190137505928
48.0,0.9611190137505928
49.0,0.963963963963964
50.0,0.963963963963964
51.0,0.963963963963964
52.0,0.9644381223328591
53.0,0.9644381223328591
54.0,0.9644381223328591
55.0,0.9644381223328591
56.0,0.9644381223328591
57.0,0.9644381223328591
58.0,0.963963963963964
59.0,0.9582740635372213
60.0,0.9549549549549549
61.0,0.9544807965860597
62.0,0.9516358463726885
63.0,0.9540066382171646
64.0,0.9540066382171646
65.0,0.9540066382171646
66.0,0.9540066382171646
67.0,0.9540066382171646
68.0,0.9516358463726886
69.0,0.9516358463726886
70.0,0.9516358463726886
71.0,0.9516358463726886
72.0,0.9516358463726886
73.0,0.9525841631104789
74.0,0.9554291133238503
75.0,0.9554291133238503
76.0,0.9587482219061167
77.0,0.9563774300616408
78.0,0.9715504978662876
79.0,0.9843527738264581
80.0,0.9848269321953534
81.0,0.9663347558084402
82.0,0.9663347558084402
83.0,0.9668089141773353
84.0,0.9672830725462305
85.0,0.9672830725462305
86.0,0.9701280227596019
87.0,0.9696538643907067
88.0,0.968231389284021
89.0,0.9687055476529162
90.0,0.9687055476529162
91.0,0.9559032716927455
92.0,0.9559032716927455
93.0,0.9563774300616408
94.0,0.9563774300616408
95.0,0.9559032716927455
96.0,0.9563774300616408
97.0,0.9540066382171646
98.0,0.9388335704125178
99.0,0.941204362256994
100.0,0.9374110953058321
101.0,0.9265054528212422
102.0,0.9293504030346136
103.0,0.9440493124703652
104.0,0.9440493124703652
105.0,0.941204362256994
106.0,0.941204362256994
107.0,0.9563774300616406
108.0,0.9710763394973921
109.0,0.9819819819819821
110.0,0.984352773826458
111.0,0.984352773826458
112.0,0.984352773826458
113.0,0.9838786154575629
114.0,0.9843527738264581
115.0,0.9815078236130867
116.0,0.9819819819819821
117.0,0.9848269321953534
118.0,0.9819819819819821
119.0,0.9819819819819821
120.0,0.9815078236130867
121.0,0.9815078236130867
122.0,0.9815078236130867
123.0,0.9838786154575629
124.0,0.9867235656709341
125.0,0.9871977240398294
126.0,0.9867235656709341
127.0,0.9862494073020389
128.0,0.9862494073020389
129.0,0.9862494073020389
130.0,0.9862494073020389
131.0,0.9862494073020389
132.0,0.9857752489331437
133.0,0.9862494073020389
134.0,0.9862494073020389
135.0,0.984352773826458
136.0,0.9848269321953532
137.0,0.9881460407776198
138.0,0.9862494073020389
139.0,0.9862494073020389
140.0,0.9834044570886675
141.0,0.9834044570886675
142.0,0.9838786154575629
