time,current bs,user,conn_sinr,x pos,y pos
21.2,14,150,-6.023812436055,527.443729088048,1567.983636013272
23.1,14,256,-7.464123014471,406.124007078998,1665.493184431404
26.0,18,151,-6.510669961064,1147.266073655722,2554.817903776157
27.5,14,143,-11.957394101136,768.511419277402,1757.488141335442
27.65,13,302,-6.22573434591,-405.224107345916,1648.258096912016
33.95,19,237,-7.095484649881,1661.957829384042,2594.604116977929
39.4,14,232,-6.004427634421,726.993013074825,1760.129433947116
39.8,15,358,-8.573099355924,1458.181291316013,1924.276391893638
41.05,18,2,-8.686004788186,864.16259038331,2325.796399497933
42.05,4,144,-6.638641291874,-234.031693013083,145.521335224441
43.05,5,104,-8.616550089352,656.836256814573,401.673012289571
43.85,14,231,-6.456522812373,427.67385149543,1756.252569597153
46.6,5,331,-6.152901686326,569.494714539428,435.449102842316
48.85,18,200,-6.247903302709,802.848084803187,2459.282352364954
51.25,15,191,-6.34797758544,1363.608569427405,1615.43979420872
51.55,7,234,-7.687295901559,2438.396183424056,307.494825222001
62.9,8,19,-6.69265140594,-766.41775051284,1159.947007709399
67.2,8,214,-8.712324762818,-531.713818179661,1050.009530124399
72.95,1,198,-7.710767232343,235.932068961929,-670.491957407823
72.95,7,316,-6.590806624686,2199.093824574329,155.403596142597
73.7,18,209,-7.253816037693,1204.29903742551,2545.079460347817
74.4,19,75,-8.922325335821,1772.956938345981,2688.115024640464
75.3,1,168,-8.394300455831,-95.938493414361,-535.161364599849
77.7,5,294,-7.478237447379,701.471870668465,300.382744163465
79.35,14,221,-6.238136572053,625.823456250859,1590.505100912249
82.2,5,318,-6.484609451818,392.030090806532,233.420220757407
83.05,3,55,-7.959354607002,1716.413945925037,-545.047693961395
85.25,7,106,-12.81189078121,2424.982932797214,412.819477114788
85.3,4,18,-7.455939274291,-234.451267253832,86.106805635162
87.95,10,342,-7.221538313116,1059.14929837804,1191.680213799313
88.05,6,240,-6.255951011317,1495.434993561349,419.111312754309
92.35,1,281,-7.299001882598,-56.652378375044,-490.93476381765
95.2,7,329,-6.815858241179,2334.070052834289,52.618678935584
97.7,15,47,-7.178447762181,1354.635961691501,1541.656980882565
99.6,15,358,-6.897826508906,1438.679370367428,1940.218084256603
100.35,9,211,-6.106878787033,115.494616977498,1208.578251834946
101.25,19,265,-8.475650761067,1990.253569979558,2586.21065264046
101.3,10,0,-7.149796262655,1006.751464751689,841.42669505049
102.75,17,83,-8.358258450206,262.552276672982,2657.74961209354
104.2,13,103,-7.393651335006,-253.225911655879,1587.444427166548
107.0,12,16,-6.673705800434,2549.975882900497,1029.671113665175
107.3,1,148,-7.481154528206,-18.434445006951,-466.716925894057
108.2,11,51,-6.823476354808,1847.570016736685,1161.674535565328
109.75,5,162,-10.098731584943,514.645083538632,35.151251094633
113.7,18,93,-6.366503224089,1093.745262422391,2356.013706353189
115.05,19,182,-6.87392421269,2045.758083234716,2599.059919764089
116.4,8,222,-8.595009113706,-648.926301571276,1158.220510218325
120.4,3,346,-6.305451100788,1652.009388328007,-477.730238376676
122.55,8,109,-7.742820490387,-883.878466146333,1038.530069468165
123.25,9,190,-10.421778419961,-1.114564693293,872.313025201642
130.4,16,235,-8.657023884248,2125.781076394747,1826.634957213174
132.45,9,324,-7.36644752284,62.067262717867,1172.461654674518
134.4,9,335,-6.586139529409,305.299699964854,1078.74072807737
135.25,5,193,-7.219119728569,617.239541019271,430.690859056335
137.15,4,166,-6.105845784563,-470.684480415321,254.62093117751
139.0,5,201,-6.624372192021,483.790051121071,97.977876814089
141.3,8,203,-9.45119998345,-525.428984302595,1071.593120374222
