time,user,x pos,y pos
8.75,335,1590.770153950427,-99.488855321869
11.0,107,2999.002767743275,2149.454111374247
11.85,233,2279.41517534709,-1569.494373674781
13.4,95,117.428531394715,469.051782653361
13.65,152,-962.459213584269,2428.713965517217
13.95,330,-1691.303040933885,537.568676514479
14.0,106,3218.352681717474,1762.043583772992
14.05,215,-229.565005619628,1356.622855806864
14.2,49,3509.7016673486,298.18488368703
14.4,12,-470.458969320122,936.15969696457
14.55,178,2756.278337416474,1292.125395124273
14.6,367,-1080.857073122814,116.980705604186
15.0,341,1954.249210156879,2369.104277897922
15.1,323,2504.689567678742,2277.644464949249
15.15,134,-514.081814336962,2776.239342214286
15.2,375,3010.765865239187,1609.129575523083
15.5,309,-109.147641604637,-1257.125010569589
15.6,168,-501.761480090485,1377.139218371463
15.65,334,2144.69670180155,3272.057110811233
15.8,347,-882.126395410923,590.58440806096
15.85,318,1129.098638144177,2371.003621712585
16.05,332,459.321213611533,885.465311908748
16.1,345,2366.344329094449,-1285.800739672103
16.35,148,102.711146112667,-963.409450925218
16.45,55,2673.317849797033,-793.869445928518
16.5,355,1709.037062230294,-1504.058788223463
16.6,372,2271.026200103918,2354.985687010916
16.65,360,2638.555442010826,1094.806090140528
17.1,50,2608.061023576158,-1018.001492439293
17.15,147,1575.733089293371,1332.828795988936
17.2,160,1525.051066565033,-1018.282221881921
17.5,37,2354.28588415283,3515.518992085731
17.55,322,2671.389203341937,3181.507137135268
17.6,195,1226.410849290879,247.223885628551
17.65,68,2433.083483442513,-1404.12981599566
17.7,61,-1055.153203863439,-257.477745102925
17.7,187,1505.613582121213,3369.147908181842
17.7,306,1492.832538861138,1281.463225951668
17.7,316,-1203.189228495088,-106.081730206945
17.8,44,-648.150684679945,-1096.737483131278
17.8,222,2709.616006382477,1213.021215428604
17.8,258,-1644.56809957977,806.824898493521
17.8,361,1811.366113749773,-1542.61464514829
17.95,373,1424.32499364194,2689.911433770228
18.0,145,-418.718226013822,1332.30428682186
18.0,170,1627.479270325335,841.653824472022
18.1,60,155.401741057587,-1537.66583598479
18.2,54,-164.283754455985,-1419.233316117899
18.2,108,2932.266879780549,2472.594410349776
18.2,197,1263.195577910631,312.590645097502
18.3,151,-551.621084103329,-505.237298829453
18.3,172,2323.210935859021,-84.716002098948
18.35,76,-1186.207960731111,758.81329052745
18.35,202,2457.570755837873,1082.432161025923
18.4,43,3688.155500115781,788.943471602909
18.45,262,1161.016776040697,-1515.080920592594
18.55,339,728.70481685048,1391.306509681206
18.6,179,383.888892732807,-147.603750910374
18.6,273,-1368.298565607727,384.847009302099
18.6,289,-1462.313696597962,240.15611445648
18.75,275,3066.629453410203,-331.57102337056
18.85,221,-501.327271114614,-143.361522174358
18.85,293,2629.01588217444,637.307556786707
18.9,120,1450.452698167566,1226.383314236294
19.0,82,3146.433655862421,1932.4015221696
19.0,261,2053.491408958206,1506.252325465481
19.05,135,2570.427882814955,2964.518321039267
19.15,267,18.096243739735,1649.232189271716
19.25,34,-1105.131726751074,-230.206855324792
19.25,41,1592.241074291555,-1381.057074678738
19.25,109,1117.843512284433,1603.707712984021
19.3,296,2301.099121948992,615.341376224616
19.35,6,708.402925499517,3058.757598730126
19.4,226,-988.677873360886,-107.762605148248
19.45,51,2865.159777524023,2260.238638245134
19.45,65,1348.116977645088,598.473336868005
19.5,10,2764.452069534855,3070.607989721361
19.5,324,562.571564786102,3153.657555505529
19.55,169,2335.516353090698,1967.041176166368
19.55,290,2923.73940313519,318.798987333245
19.6,24,780.81376373036,3070.000695970906
19.6,283,1484.159102449373,3560.254009652488
19.7,124,1896.141066752323,372.438330367115
19.7,240,27.841911054518,472.999975067376
19.8,133,2672.775326644588,-1087.115951768249
19.85,297,2787.734714103452,-550.759683713782
19.9,130,-1739.168244120688,1275.844290655339
19.95,311,370.551885502358,-1059.956164678656
20.05,121,-1170.951072558834,84.000265773679
20.15,246,-762.462448219833,2975.798292149405
20.15,362,-1399.569353770662,488.955613304724
20.2,242,-982.905106807732,2717.4964487507
20.2,353,3414.365916175075,371.272651283563
20.25,71,-1412.655028061333,600.949071131405
20.25,320,584.793933205348,-1446.734090134721
20.35,224,2231.118185945094,525.494501480623
20.4,42,965.667970206701,630.963624052689
20.4,370,1576.271645780703,3316.787561133797
20.45,93,1195.828810507298,-1499.399403056826
20.5,26,1545.547254971434,2497.834705493317
20.5,81,-1585.071714816494,364.718390612853
20.5,116,-155.248579674591,-100.165472996412
20.6,163,-190.263021294185,-1425.296761720655
20.6,192,-694.364895912812,3148.036134044101
20.75,111,3442.165833859145,1051.401414645402
20.75,217,1587.20784670989,3502.721541629097
20.8,175,-263.710794808112,-1506.081258050508
20.85,252,-808.462492742051,1094.901897660232
20.9,161,2130.28565225105,1659.797505294069
20.95,22,-569.88050723673,3069.833564669066
20.95,110,-1627.467489341332,410.060518104489
20.95,186,2102.492502632188,2144.366289245757
21.05,143,1471.439802415544,2793.904389153671
21.1,98,3349.623013613429,2088.350615830055
21.1,238,116.470735922101,-1279.407223500966
21.15,136,-1840.733358179023,1032.666615815552
21.2,193,3253.013066284515,1857.95575998175
21.4,101,196.458811325258,624.788195985058
21.45,183,2638.032794965859,3255.240932660597
21.65,87,1810.975651605209,-314.885826833248
21.7,11,3176.921176032909,2128.828503595459
21.7,236,1781.691860015914,3349.435113103666
21.75,315,2282.60431252258,-1124.587459173317
21.9,88,418.342109890646,1185.204126793155
21.9,201,466.242437024144,-1196.929050100521
22.0,328,-1284.770361177187,-93.057395573937
22.05,89,2516.836044379166,-419.039134946978
22.05,117,3658.589329250736,1259.32015190428
22.1,13,968.11366398342,1571.312736982274
22.15,251,-1593.275921967352,1163.388689208483
22.2,282,3220.523872785292,265.088805583513
22.3,53,203.431445809142,3308.514011616993
22.4,265,1000.278780770535,-1435.841818901306
22.6,377,-957.597226004351,-151.890646837965
22.65,156,1663.497099122907,1454.339399030171
22.7,19,1337.549448349379,-860.266776914645
22.7,67,3153.930832902489,1567.528757039133
22.8,358,2507.930717695869,767.938613347976
22.95,4,-1091.263848529446,-90.313442904236
22.95,73,1132.493969292554,-1497.763223810403
23.2,247,-634.168822479606,-810.726451631332
23.25,100,3209.526616715143,1829.545112015621
23.25,122,310.105247437875,609.473471733635
23.3,177,757.81568790786,1943.873558129433
23.4,1,2173.902882208311,-1348.802986146847
23.4,7,354.717161192546,-334.749277005346
23.4,182,2667.014891501658,-470.104484388897
23.45,205,-1118.27837586134,153.550485491888
23.55,344,308.821774278974,1572.957298086254
23.6,374,3293.805439662744,409.492112887997
23.7,204,-105.592288499048,3471.924009138335
23.8,29,562.673232923787,519.484397088965
23.85,359,2191.943717529753,-97.43584096599
23.9,276,3025.681334983364,-147.439625039011
24.0,228,3628.303246051101,1377.840170219315
24.15,189,2046.690583769225,-1544.190538301312
24.2,96,2647.277589397109,387.249963028819
24.35,254,2018.175619250162,215.483620315559
24.45,77,3526.527127203608,1749.981404630376
24.55,157,1899.059390661049,162.128662729297
25.0,113,2484.048929285376,2715.164991754779
25.3,125,741.782383020238,3494.874155951922
25.6,40,-890.029746779793,2350.80631380197
26.15,208,1950.390205610376,2117.029354973946
27.25,350,753.168338867265,523.120453369341
28.45,330,-1623.621168657289,777.167659897186
28.5,355,1668.722062097444,-1459.621182929221
29.05,107,3004.896174204159,2059.396739325687
29.65,275,2955.747001348687,-82.650691085641
29.9,367,-1150.960703736064,86.358312248373
29.95,23,1012.752999528047,1580.71253119423
30.5,160,1711.915743095485,-1293.305571190946
30.5,233,2339.054406100548,-1563.942292585132
30.6,178,2676.620664177989,1282.393098671898
30.7,372,2339.673132837848,2338.928021357628
31.65,43,3696.571564191138,841.433017672385
31.8,49,3544.278474626905,278.147997644447
32.0,167,-1083.22877456362,-361.622573726785
32.05,172,2185.289915569893,-399.583997713622
32.35,95,23.582673406631,455.993550059315
32.55,61,-1129.402281711489,-257.84779741522
32.65,302,2047.857572429735,3474.854932915244
33.05,335,1554.557432891118,16.489111695508
33.55,339,800.3505158696,1413.485188903908
33.65,215,-229.617124658095,1436.153772360558
33.8,78,2355.749397363924,538.693106115735
34.0,152,-1031.15971772774,2503.769299974015
34.25,258,-1665.957647717756,886.244982417258
34.25,306,1485.761886070685,1342.383510444024
34.65,202,2377.535761279485,1097.815582167868
34.7,82,3115.012337428735,2004.338652692628
34.7,309,-102.550976375736,-1352.898096600381
34.75,106,3245.774659384581,1799.692277578678
34.8,270,3187.497205229609,1573.467343521437
35.1,85,-604.553369163503,-561.68478895504
35.35,222,2760.872036149841,1181.250920150063
35.35,240,-347.15124282416,584.609549227139
35.55,44,-717.661113428108,-1041.557207712866
35.85,37,2292.326303816742,3447.850144714344
36.1,334,2043.197221429216,3284.42311194888
36.2,54,-188.277297720672,-1505.976096114847
36.3,301,1223.687190949774,2188.358640079117
36.3,373,1469.664083159298,3143.581650310058
36.65,361,1735.749214797856,-1573.356354276106
36.65,370,1563.617853841928,3360.337246371389
36.7,267,-38.478104956412,1582.154580715605
36.75,33,-868.448542830791,1675.453427406786
36.85,345,2694.239538032405,-1183.845658998151
37.0,217,1640.075666170348,3484.690627734229
37.05,55,2683.520691288931,-1175.825845619762
37.15,229,-1312.177272756391,1684.486894824528
37.25,170,1690.859001393371,769.217147368899
37.25,226,-1034.578471992042,-31.220475929753
37.3,329,3119.872971194038,2395.064815863871
37.35,147,1501.952877619772,1263.854305302904
37.65,168,-544.406401566379,1478.807665651367
37.7,290,3014.038395401564,309.76269961827
37.75,151,-500.264870930033,-469.047595245401
37.8,41,1504.449921190045,-1410.978236706709
