time,satisfaction
0.0,nan
1.0,nan
2.0,nan
3.0,nan
4.0,nan
5.0,nan
6.0,nan
7.0,nan
8.0,nan
9.0,nan
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0909090909090909
17.0,0.103448275862069
18.0,0.0769230769230769
19.0,0.0684931506849315
20.0,0.0625
21.0,0.0454545454545455
22.0,0.0486111111111111
23.0,0.046583850931677
24.0,0.0458452722063037
25.0,0.0413223140495868
26.0,0.0401069518716578
27.0,0.0397877984084881
28.0,0.0343007915567282
29.0,0.0343007915567282
30.0,0.0343007915567282
31.0,0.0342105263157895
32.0,0.0342105263157895
33.0,0.0342105263157895
34.0,0.0342105263157895
35.0,0.0315789473684211
36.0,0.0315789473684211
37.0,0.0315789473684211
38.0,0.0315789473684211
39.0,0.0315789473684211
40.0,0.0289473684210526
41.0,0.0289473684210526
42.0,0.0289473684210526
43.0,0.0289473684210526
44.0,0.0315789473684211
45.0,0.0342105263157895
46.0,0.0342105263157895
47.0,0.0342105263157895
48.0,0.0342105263157895
49.0,0.0263157894736842
50.0,0.0263157894736842
51.0,0.0263157894736842
52.0,0.0263157894736842
53.0,0.0263157894736842
54.0,0.0263157894736842
55.0,0.0236842105263158
56.0,0.0263157894736842
57.0,0.0236842105263158
58.0,0.0210526315789474
59.0,0.0210526315789474
60.0,0.0184210526315789
61.0,0.0184210526315789
62.0,0.0236842105263158
63.0,0.0263157894736842
64.0,0.0236842105263158
65.0,0.0236842105263158
66.0,0.0236842105263158
67.0,0.0210526315789474
68.0,0.0157894736842105
69.0,0.0131578947368421
70.0,0.0105263157894737
71.0,0.0105263157894737
72.0,0.0131578947368421
73.0,0.0131578947368421
74.0,0.0105263157894737
75.0,0.0105263157894737
76.0,0.0105263157894737
77.0,0.0131578947368421
78.0,0.0184210526315789
79.0,0.0210526315789474
80.0,0.0210526315789474
81.0,0.0210526315789474
82.0,0.0210526315789474
83.0,0.0210526315789474
84.0,0.0236842105263158
85.0,0.0236842105263158
86.0,0.0263157894736842
87.0,0.0263157894736842
88.0,0.0236842105263158
89.0,0.0289473684210526
90.0,0.0289473684210526
91.0,0.0263157894736842
92.0,0.0289473684210526
93.0,0.0315789473684211
94.0,0.0315789473684211
95.0,0.0289473684210526
96.0,0.0289473684210526
97.0,0.0263157894736842
98.0,0.0263157894736842
