time,lb ratio
0.0,nan
1.0,nan
2.0,nan
3.0,nan
4.0,nan
5.0,nan
6.0,nan
7.0,nan
8.0,nan
9.0,nan
10.0,nan
11.0,nan
12.0,nan
13.0,nan
14.0,nan
15.0,0.0526315789473684
16.0,0.0526315789473684
17.0,0.0947368421052632
18.0,0.1403508771929824
19.0,0.1403508771929824
20.0,0.0947368421052631
21.0,0.0947368421052631
22.0,0.1271102284011917
23.0,0.1421544515494343
24.0,0.2054028877503493
25.0,0.2054028877503493
26.0,0.1879699248120301
27.0,0.1879699248120301
28.0,0.1814109742441209
29.0,0.1814109742441209
30.0,0.1814109742441209
31.0,0.2
32.0,0.2
33.0,0.2
34.0,0.1814109742441209
35.0,0.2300331247699669
36.0,0.2648112427666025
37.0,0.2992125984251968
38.0,0.2992125984251968
39.0,0.2095641297026845
40.0,0.1486588550096027
41.0,0.1486588550096027
42.0,0.1493938802506885
43.0,0.1692629869436075
44.0,0.1785223768431418
45.0,0.1785223768431418
46.0,0.1785223768431418
47.0,0.1800074958505113
48.0,0.1800074958505113
49.0,0.1575129533678756
50.0,0.1575129533678756
51.0,0.1575129533678756
52.0,0.1485462275860248
53.0,0.1485462275860248
54.0,0.1485462275860248
55.0,0.1485462275860248
56.0,0.1485462275860248
57.0,0.1485462275860248
58.0,0.1515453639082752
59.0,0.1719742393959582
60.0,0.1963621331128566
61.0,0.2004349717268378
62.0,0.2225930680359435
63.0,0.2052260780421838
64.0,0.2052260780421838
65.0,0.2052260780421838
66.0,0.2052260780421838
67.0,0.2052260780421838
68.0,0.2225930680359436
69.0,0.2225930680359436
70.0,0.2225930680359436
71.0,0.2225930680359436
72.0,0.2225930680359436
73.0,0.2153501593591179
74.0,0.1940954221948862
75.0,0.1939335411088187
76.0,0.1706074608362448
77.0,0.1887600356824264
78.0,0.1489572989076465
79.0,0.3516306102680014
80.0,0.3326835607537362
81.0,0.191840773299844
82.0,0.191840773299844
83.0,0.1866097951100617
84.0,0.1814474636990739
85.0,0.1814474636990739
86.0,0.1541658574480481
87.0,0.1516026352801836
88.0,0.1669704296075879
89.0,0.1649375236652783
90.0,0.1649375236652783
91.0,0.21482327811033
92.0,0.21482327811033
93.0,0.2170924386990869
94.0,0.2170924386990869
95.0,0.2206546419368829
96.0,0.2160396140691204
97.0,0.2372834337881118
98.0,0.2758557811852466
99.0,0.2577271203486424
100.0,0.2801015979165996
101.0,0.3324937376309561
102.0,0.3164022973762595
103.0,0.2496056216836368
104.0,0.2496056216836368
105.0,0.2658551767065495
106.0,0.2658551767065495
107.0,0.2357003620161515
108.0,0.239708819171552
109.0,0.263888888888889
110.0,0.2358674463937622
111.0,0.2358674463937622
112.0,0.2358674463937622
113.0,0.2493528904227783
114.0,0.2358674463937622
115.0,0.2869269949066214
116.0,0.287878787878788
117.0,0.3208020050125315
118.0,0.3725490196078433
119.0,0.3725490196078433
120.0,0.3689061363085132
121.0,0.3465481886534518
122.0,0.3465481886534518
123.0,0.2953500255493102
124.0,0.2826243691420331
125.0,0.2646098003629764
126.0,0.2826243691420331
127.0,0.3011099176512711
128.0,0.3011099176512711
129.0,0.3011099176512711
130.0,0.3011099176512711
131.0,0.2970681737901802
132.0,0.3157894736842106
133.0,0.3011099176512711
134.0,0.3011099176512711
135.0,0.2378248525879013
136.0,0.2264484741264927
137.0,0.2764263600176913
138.0,0.2893016855865154
139.0,0.3095325726904675
140.0,0.3601881799470745
141.0,0.3601881799470745
142.0,0.3418095801301005
