time,current bs,user,conn_sinr,x pos,y pos
11.85,9,93,-16.115772862489,87.230384470747,1513.551944578158
13.55,4,341,-14.731217555428,-65.691425662708,148.527561588588
13.8,14,303,-10.410041465586,923.938627484295,2032.730100923447
14.25,11,45,-19.02482303389,2360.427896560955,1260.601137027183
14.35,9,174,-7.201232211544,255.696553794276,835.505973819459
14.45,8,232,-22.935733630298,-626.381891804674,648.676725008826
14.6,2,143,-10.267295230096,680.854359835568,-873.714243725552
14.7,5,50,-8.092421496603,117.307851531896,37.835112203022
14.8,6,117,-10.114311431829,1353.029696851728,298.014679829837
14.8,19,259,-14.730391960808,2288.248660077875,3268.408974689727
14.9,19,169,-15.841424430403,2143.408238710861,3320.878211159565
15.0,1,368,-18.18321696454,-293.856582588189,-1300.321373467143
15.7,7,266,-7.336241802554,2137.949672557126,165.470431387043
15.85,17,285,-8.545177784844,-141.862406557473,2984.207366738729
15.9,17,342,-23.67550244089,234.597397514701,3534.600488122164
16.1,18,268,-8.787216949951,661.817850443636,2857.776167992718
16.55,19,253,-9.00889811846,2017.930540234053,3062.878472113257
17.05,8,130,-10.918376586994,-1346.142562163732,778.292825315101
17.1,19,58,-11.819634556826,2171.288115450622,2419.711958350993
17.2,17,250,-6.455449517641,273.967774746421,2707.917885747522
17.25,7,146,-18.738193580978,2946.64164904883,-441.671732107546
17.35,9,74,-10.607327388453,135.371163329095,1249.56661244339
17.45,1,78,-6.980111887524,-268.342438473556,-856.272701715458
17.5,4,270,-6.029660283577,-527.927806032883,-83.423415478575
17.6,15,147,-16.18152897021,1629.028287400898,2269.476352731556
17.6,6,222,-14.540489361941,1232.179951401245,-163.555549491009
17.6,1,281,-12.379000344375,-486.414087192009,-764.074858749009
17.65,5,53,-8.532850849013,417.97717645447,-261.514379136358
17.65,18,216,-6.572924569541,882.056053307767,2636.226542094715
17.75,4,257,-7.709869494099,-842.204766186156,-22.287026005893
17.9,11,158,-10.436352760616,2224.443718309598,604.308823800003
17.95,3,272,-15.503972680632,1835.103090362572,-1151.704444943913
17.95,10,302,-15.461479966201,1073.002952374479,562.876353323744
17.95,9,345,-9.170919242262,439.844773938321,833.814000123345
18.0,19,86,-7.636023920751,2292.828056826079,2782.442307842882
18.0,16,96,-16.669669853019,2067.137663035053,2184.043048219572
18.0,17,255,-11.949139097904,304.239267233711,2955.788060888934
18.35,8,79,-9.93639101764,-896.123217313737,796.515803145428
18.4,10,77,-6.930430721993,697.406188923466,693.060489175746
18.45,8,333,-19.250218301294,-1405.68052979373,614.525034722994
18.5,7,19,-16.74686034525,3118.046141933734,-247.427888972529
18.55,4,234,-10.04634058048,-481.189362741272,-391.628402880328
18.55,1,269,-10.602326053403,244.593174592655,-878.609449896605
18.65,9,280,-8.200800862979,-266.886786938015,903.903581236685
18.7,16,227,-13.382876135433,2905.057192152794,1956.688096603031
18.85,17,57,-12.578327589046,-72.494660147735,3171.544028545755
18.85,19,293,-13.668926690775,1540.161733768626,2655.186349144663
18.9,9,28,-6.416445535744,-181.156206588087,664.493080435122
18.9,13,188,-15.111085859249,-975.795629165847,1805.807204299387
18.95,19,219,-12.241794950271,1618.411937058272,3026.91453795258
18.95,16,309,-7.986535094049,2644.168209713228,1711.365912918193
18.95,16,346,-24.453756476178,2899.194106296232,2465.944411836838
19.0,6,129,-6.133777448303,1691.467531300083,309.57564597692
19.05,13,170,-15.716410568288,-434.818670932661,1460.762657011696
19.05,2,318,-7.705685454506,1015.678556347453,-359.200377565877
19.1,15,361,-13.698566976848,1171.156086790731,1999.934669224212
19.15,19,105,-6.505006987025,2186.541594405006,2681.082185331088
19.15,6,284,-14.46471117366,1570.174543079521,-166.617915340137
19.2,17,102,-7.767047530806,235.122410390799,2631.199972474518
19.2,9,113,-23.265398316783,417.22217732678,774.222260400586
19.2,10,379,-15.628007534791,1021.477568526208,668.603842053281
19.25,13,238,-7.545058947288,-886.426602280398,2111.950930001206
19.35,5,164,-13.851811420222,763.844997970753,496.201732635869
19.45,14,71,-7.407466048699,506.66367262019,1547.457848486527
19.45,19,199,-11.062923008231,2369.972591511528,2894.700315180005
19.6,14,350,-9.748000830157,591.995805483865,1442.685137482587
19.65,5,168,-6.546209761581,190.76281944494,151.014625888938
19.7,14,142,-14.266897367892,897.605853857296,2033.191756134802
19.75,15,249,-7.985564400876,1229.773736012191,2129.822790442006
19.8,18,114,-12.133882372412,440.381684597083,3050.458891218602
19.8,8,218,-15.0155268123,-1733.010668927493,1206.377690536432
19.9,2,99,-11.44534884341,876.486480798579,-1093.655721958167
19.9,19,334,-18.233120052078,1664.101439686811,2996.871804151903
19.95,15,182,-9.411916819077,1725.029248507418,1670.992463804353
19.95,8,304,-7.16160345892,-1262.93352020205,510.895141759771
20.0,3,83,-17.658049910273,2176.003973586486,-1381.200953787575
20.05,2,40,-7.079933679476,1075.8728626296,-479.516762833201
20.05,15,154,-11.889323879011,1111.295224208459,1967.906176178793
20.05,3,230,-9.782051919138,1810.415081643484,-1288.79014726026
20.05,1,311,-7.329155270369,62.887214538657,-604.726710096189
20.25,7,159,-10.725144413063,2209.497731627653,109.323705104556
20.3,13,47,-8.533579344097,-296.665903598748,1945.919949870349
20.3,16,60,-13.861434522785,2491.712573101935,1398.932581265661
20.3,19,91,-16.025445254376,1823.123695888796,2257.431668662721
20.35,11,175,-14.79099441621,2485.35244476503,1032.366435316518
20.5,11,69,-7.317992364278,2207.644437267087,1138.023009793124
20.5,5,87,-6.493774900625,688.876245352915,111.796132187506
20.5,16,241,-9.867048693332,2786.4066778928,1949.616290534007
20.6,14,353,-15.962660409445,15.783119470481,1642.693246380036
20.65,5,236,-13.62357586103,590.276765623317,533.114070120574
20.7,15,205,-10.783054838877,1680.411998859245,1507.105912127658
20.7,4,339,-6.562041964444,-716.585812029194,162.131548285341
20.8,11,141,-10.208816189004,1956.672970154372,1370.056459025405
20.9,4,239,-18.530410782776,-575.556001997679,679.393118807981
21.0,12,198,-15.263631079501,3538.173832315258,888.301939704552
21.05,19,116,-13.681870694498,2013.1791568486,2262.851282919385
21.05,18,279,-15.965802611946,1390.461979159059,3197.595484406692
21.1,3,206,-13.127532848763,2242.752087485453,-1063.362068919859
21.15,2,135,-16.272862993885,1132.897964334198,-1253.539796162693
21.15,4,306,-11.941361919185,-380.66564664509,-292.229367670099
21.15,15,357,-10.726945613102,1914.827224476447,1793.549533783499
21.4,16,36,-11.606592871092,2597.45798092178,2332.708869545552
21.45,10,140,-10.462353976519,907.519067668218,622.019976168427
21.45,3,317,-10.891595482994,1726.796747734635,-538.624085201241
21.55,7,92,-7.047734057823,2726.206333097146,386.54721677033
21.55,8,211,-13.189654817827,-910.423184731563,1402.774994052623
21.6,14,352,-11.625478553718,226.607118546727,2122.608228867094
21.7,19,193,-10.23710780703,1769.465433081715,2557.538084082757
21.75,10,44,-9.188728907151,1141.659522256412,620.493501915571
21.75,19,229,-9.063621220734,1834.435581155674,2688.554460099533
21.75,18,369,-8.101306716198,1020.193916005825,3157.66008971069
21.8,5,263,-8.03833589108,467.884206463336,-154.214442415818
21.9,14,202,-9.146911792903,703.493069134973,2157.621766237913
21.9,14,262,-14.767206435147,233.459493361857,1550.146110896071
21.95,13,35,-12.557731920534,-298.364926690535,1836.343462256834
21.95,19,61,-17.216759586259,2156.506881265899,3429.851859118292
21.95,19,173,-18.372750517911,1809.524936656056,3077.528995386948
21.95,8,178,-13.056332217115,-1561.389207924772,1127.048200723666
22.05,18,220,-10.171236175931,510.988756844548,2721.160236388028
22.05,17,254,-12.946447290451,-392.1914743266,2779.673236390234
22.1,1,37,-8.165120692297,-219.709383583334,-620.625916530253
22.15,1,104,-6.280935832947,27.350534058048,-537.183697474397
22.15,16,133,-13.522061973964,2659.528509141051,1492.530734905791
22.2,5,24,-8.384469709484,288.185204414058,-175.945226797531
22.2,14,25,-7.181379196074,737.791494005995,1776.134124426314
22.2,18,137,-14.311376370665,460.406835140423,2947.909633920623
22.2,11,377,-10.211988668815,1884.028788383787,631.324745011486
22.3,12,81,-10.544616596887,3532.187468734796,930.313894197976
22.75,15,59,-7.841211514874,1406.332814593608,1588.123704324314
