time,availability
0.0,1.0
1.0,1.0
2.0,1.0
3.0,1.0
4.0,1.0
5.0,1.0
6.0,1.0
7.0,1.0
8.0,1.0
9.0,1.0
10.0,1.0
11.0,1.0
12.0,1.0
13.0,1.0
14.0,0.9971550497866286
15.0,0.9966808914177335
16.0,0.9966808914177335
17.0,0.9966808914177335
18.0,0.9962067330488383
19.0,0.9957325746799431
20.0,0.9957325746799431
21.0,0.9957325746799431
22.0,0.984352773826458
23.0,0.984352773826458
24.0,0.9848269321953532
25.0,0.9848269321953532
26.0,0.9824561403508772
27.0,0.9824561403508772
28.0,0.9824561403508772
29.0,0.9829302987197724
30.0,0.9829302987197724
31.0,0.9829302987197724
32.0,0.9829302987197724
33.0,0.9829302987197724
34.0,0.9829302987197724
35.0,0.9829302987197724
36.0,0.9829302987197724
37.0,0.9829302987197724
38.0,0.9829302987197724
39.0,0.9829302987197724
40.0,0.9829302987197724
41.0,0.9829302987197724
42.0,0.9829302987197724
43.0,0.9829302987197724
44.0,0.9829302987197724
45.0,0.9834044570886677
46.0,0.9862494073020389
47.0,0.9862494073020389
48.0,0.9853010905642486
49.0,0.9853010905642486
50.0,0.9853010905642486
51.0,0.9853010905642486
52.0,0.9853010905642486
53.0,0.9867235656709341
54.0,0.9867235656709341
55.0,0.9867235656709341
56.0,0.9867235656709341
57.0,0.9867235656709341
58.0,0.9867235656709341
59.0,0.9867235656709341
60.0,0.9867235656709341
61.0,0.9867235656709341
62.0,0.9867235656709341
63.0,0.9867235656709341
64.0,0.9867235656709341
65.0,0.997629208155524
66.0,0.997629208155524
67.0,0.997629208155524
68.0,0.9971550497866288
69.0,0.9971550497866288
70.0,0.9971550497866288
71.0,0.9971550497866288
72.0,0.997629208155524
73.0,0.997629208155524
74.0,0.9971550497866286
75.0,0.9971550497866286
76.0,0.9971550497866286
77.0,0.997629208155524
78.0,0.997629208155524
79.0,0.9981033665244191
80.0,0.9981033665244191
81.0,0.9981033665244191
82.0,0.9971550497866286
83.0,0.9971550497866286
84.0,0.997629208155524
85.0,0.9843527738264581
86.0,0.9848269321953532
87.0,0.9824561403508772
88.0,0.9824561403508772
89.0,0.9824561403508772
90.0,0.9824561403508772
91.0,0.9824561403508772
92.0,0.9829302987197724
93.0,0.9829302987197724
94.0,0.9829302987197724
95.0,0.9829302987197724
96.0,0.9829302987197724
97.0,0.9829302987197724
98.0,0.9829302987197724
99.0,0.9829302987197724
100.0,0.9829302987197724
101.0,0.9824561403508772
102.0,0.9824561403508772
103.0,0.9824561403508772
104.0,0.9829302987197724
105.0,0.9848269321953532
106.0,0.9848269321953532
107.0,0.9848269321953532
108.0,0.9853010905642484
109.0,0.9853010905642484
110.0,0.9853010905642484
111.0,0.9853010905642484
112.0,0.9853010905642484
113.0,0.9853010905642484
114.0,0.9853010905642484
115.0,0.9853010905642484
116.0,0.9853010905642484
117.0,0.9853010905642484
118.0,0.9853010905642484
119.0,0.9853010905642484
120.0,0.9857752489331437
121.0,0.9857752489331437
122.0,0.9857752489331437
123.0,0.9853010905642484
124.0,0.9981033665244191
125.0,0.9981033665244191
126.0,0.9981033665244191
127.0,0.9981033665244191
128.0,0.9981033665244191
129.0,0.9981033665244191
130.0,0.997629208155524
131.0,0.9981033665244191
132.0,0.9981033665244191
133.0,0.9957325746799431
134.0,0.9957325746799431
135.0,0.9957325746799431
136.0,0.9952584163110479
137.0,0.992887624466572
138.0,0.9905168326220958
139.0,0.9905168326220958
140.0,0.9905168326220958
141.0,0.9905168326220958
142.0,0.9905168326220958
143.0,0.990990990990991
144.0,0.9905168326220958
145.0,0.9905168326220958
146.0,0.9905168326220958
147.0,0.9905168326220958
148.0,0.9905168326220958
149.0,0.9905168326220958
150.0,0.9905168326220958
151.0,0.9900426742532006
152.0,0.9900426742532006
153.0,0.9900426742532006
154.0,0.9900426742532006
155.0,0.9900426742532006
156.0,0.9900426742532006
157.0,0.9900426742532006
158.0,0.9900426742532006
159.0,0.9895685158843053
160.0,0.9895685158843053
161.0,0.9895685158843053
162.0,0.9895685158843053
163.0,0.9895685158843053
164.0,0.9890943575154101
165.0,0.9890943575154101
166.0,0.9890943575154101
167.0,0.9890943575154101
168.0,0.9890943575154101
169.0,0.9890943575154101
170.0,0.9895685158843053
171.0,0.9895685158843053
172.0,0.9895685158843053
173.0,0.9895685158843053
174.0,0.9905168326220958
175.0,0.9905168326220958
176.0,0.9900426742532007
177.0,0.9900426742532007
178.0,0.9895685158843053
179.0,0.9895685158843053
180.0,0.9905168326220958
181.0,0.9909909909909912
182.0,0.9938359412043622
183.0,0.9938359412043622
184.0,0.9938359412043622
185.0,0.9938359412043622
186.0,0.9933617828354672
187.0,0.9933617828354672
188.0,0.9933617828354672
189.0,0.9933617828354672
190.0,0.9933617828354672
191.0,0.9796111901375061
192.0,0.9796111901375061
193.0,0.9791370317686109
194.0,0.9791370317686109
195.0,0.9791370317686109
196.0,0.9786628733997155
197.0,0.9786628733997155
198.0,0.9786628733997155
199.0,0.9786628733997155
200.0,0.9786628733997155
201.0,0.9786628733997155
202.0,0.9786628733997155
203.0,0.968231389284021
204.0,0.968231389284021
205.0,0.968231389284021
206.0,0.968231389284021
207.0,0.968231389284021
208.0,0.968231389284021
209.0,0.968231389284021
210.0,0.968231389284021
211.0,0.9687055476529159
212.0,0.9796111901375061
213.0,0.9791370317686107
214.0,0.9786628733997156
215.0,0.9786628733997156
216.0,0.979137031768611
217.0,0.979137031768611
218.0,0.979137031768611
219.0,0.9810336652441916
220.0,0.9919393077287812
221.0,0.9924134660976767
