time,user,x pos,y pos
11.7,233,824.331920733127,2268.319089164054
11.9,165,2307.70292274315,-1398.056224165533
12.1,145,2164.627212688519,1785.877011607418
12.95,309,3225.126296171813,65.991819049449
13.5,326,-175.276461333558,1849.292211858316
13.6,269,62.112530213359,403.090235221523
13.85,66,3175.805872535074,-192.700904165671
13.85,82,1103.112249154457,-306.34115894128
14.3,372,2704.665177858607,-676.979225483993
14.35,340,2654.640184771031,1078.613869017973
14.85,112,2536.037287911149,-629.527782556581
14.85,369,2735.685822659389,-241.184546521103
15.0,362,3298.286068012151,2078.51209303675
15.15,366,2549.481253472756,1429.200943671544
15.45,99,2784.84285009337,-540.914408092598
15.5,278,608.127969184155,2511.819814948343
15.65,318,-117.476969262797,-365.696445128041
15.65,335,3391.015404939191,1420.63733216667
15.7,299,1606.954496339729,-732.901851972314
15.8,154,3343.563799794716,1843.93852609747
16.05,304,-178.405399153544,3479.432886421194
16.1,292,303.213889143625,-458.618330394829
16.15,308,949.652111658756,-1426.756396923897
16.2,4,2513.032666096785,1245.890645468535
16.2,291,1085.736634989171,-14.865830402635
16.35,94,1848.408229594503,657.136523478254
16.4,267,3086.904527431998,2332.238921168179
16.5,133,-785.325951230866,2812.209754455041
16.5,211,3036.417478134695,-515.072563371032
16.55,172,1325.470439402188,3515.198508117533
16.75,274,1301.326734523718,-987.203648564236
16.8,10,1027.151569380845,-16.065846936562
16.95,199,-1513.836651735887,883.125906651796
17.05,109,-844.70160396512,-679.27134309104
17.25,277,2147.368086802167,-1322.838128830605
17.3,100,2777.722548080361,3006.297364520382
17.3,134,1780.267575697515,2195.140803115562
17.3,319,3269.317435031085,140.470398676264
17.4,191,2274.269008488815,3460.771401818561
17.45,7,231.851358746536,-1398.541457040603
17.55,312,-230.414422924427,-225.201032913239
17.7,152,-13.155528682749,-1474.554427740407
17.75,60,639.195472552674,2124.769245559924
17.8,51,452.768618344121,3475.409013410616
17.9,190,1768.246485852426,3251.79637258244
17.95,352,-57.186056256586,1858.04783847206
18.05,230,-1069.619429027081,-415.920788359581
18.1,228,2572.932115164349,3415.158647601063
18.25,17,-201.669741850184,3296.091949123073
18.25,130,2943.879241087461,2704.251551563204
18.25,203,1477.14189951104,1089.358834256827
18.3,347,-1507.593244795522,1490.518849968671
18.4,45,-847.898492664166,-750.204109625104
18.5,243,-622.934514631717,-1286.409506353478
18.55,2,97.236812816284,3462.461356854071
18.55,219,2289.836035788673,1968.823909479186
18.55,258,-278.722373980586,-1134.637198334813
18.55,261,1916.010709994593,538.146052340142
18.6,294,2631.6501292523,-1173.062481079527
18.65,175,2038.171144331996,-1437.082922092173
18.65,354,74.019405740405,3428.842902180989
18.7,58,2301.031386912468,-345.59050878986
18.7,215,-381.628943941364,3447.038074468517
18.75,253,3401.525675562179,1127.575086758344
18.8,29,2565.65361966583,3273.757637591415
18.85,367,1683.539737568849,2710.284317149436
18.95,283,-152.414134763466,2629.317241468868
19.0,186,2187.722932827252,666.514324691603
19.0,311,2407.94491623719,2726.682188213714
19.0,351,-289.303686810182,3572.742990937213
19.05,140,1862.362594196868,2332.636593515122
19.05,279,1510.003312736734,-775.290487792416
19.1,147,1223.575695780331,-1022.67911333815
19.1,290,-1281.855552630115,197.18459146949
19.2,240,373.89598863184,771.357412345708
19.25,359,3680.337137386682,799.30088124753
19.35,32,2642.310130905467,1114.434346478193
19.4,122,2757.6381479179,2838.145693403334
19.45,176,649.434284605473,-1357.220909832046
19.5,87,-506.86686949204,939.401806575381
19.55,295,-725.878273871335,-354.511309044379
19.65,305,2981.088567167129,-208.536526668674
19.7,104,2838.381671616643,-805.331172218193
19.75,47,1691.513755614877,456.263938461236
19.85,71,-879.230635849214,2415.050272019314
19.85,196,-630.939151554177,1428.389945031507
19.95,93,1688.586483974031,1141.68141838739
20.0,129,2939.815667148618,-456.830627005442
20.05,36,-703.3097794666,-544.309451895011
20.05,162,890.800983275808,-946.65139605595
20.05,198,2702.180799525177,-384.851009386625
20.1,262,-935.657898628428,-359.804438138354
20.1,270,2448.27646386494,-863.44526378092
20.1,346,-316.106598370527,-1529.703457872632
20.2,357,-30.461037755317,1299.164166878748
20.25,210,1865.951622150723,3349.130341202269
20.25,379,-913.672960534954,684.585982525402
20.3,280,3032.063904638982,-237.935872286782
20.3,313,-831.27759993145,-909.000715376199
20.3,314,-221.566338569855,2227.966931028329
20.4,105,2195.933814992138,2515.620321171055
20.45,62,-637.764186997865,651.22223641797
20.45,117,2842.580471558028,-765.182164003327
20.45,249,1928.436706027314,1760.15153788199
20.5,96,54.80944024765,-77.40411197262
20.6,31,1.482839581395,-1262.345888048956
20.6,364,159.126258856674,3110.613437825748
20.65,192,-1229.939027597503,319.657991886252
20.65,328,-764.225582572365,99.465230686248
20.7,195,-319.212612860738,1454.74537165092
20.7,330,2632.846038070731,-857.843108362232
20.8,22,3494.763496880956,570.534798576594
20.8,248,3417.436147553183,1486.499645067137
20.85,338,-1696.127018725505,1037.590544015856
20.9,18,-291.958268014656,1552.918797818033
20.95,255,711.622731479374,3376.654141109826
21.05,287,-401.526846479003,-225.183933896483
21.1,315,-1892.725322867962,1011.327895221995
21.15,168,2624.56695253722,2582.308001809446
21.15,323,-199.199831449082,2234.06534751719
21.15,333,2499.309404121121,-1438.62183426865
21.3,81,3096.414839009432,1989.342848871345
21.55,41,-355.618243412453,-50.868634608703
21.55,197,-1053.654338186601,-303.018037107691
21.65,64,2662.204330909002,2572.669165338072
21.75,6,661.309660591207,-592.439775343245
21.75,136,-1233.732623512256,290.35902013163
21.75,160,284.29128416492,-610.94327167818
21.75,288,-403.574354530263,1499.362688641113
21.8,148,1769.561097418468,-1128.749226554191
21.8,324,35.28316475246,-1513.552597596532
21.8,327,2849.165402393806,-928.628512293471
21.85,30,2390.399683286427,517.751670802743
21.9,238,1927.254701968286,3482.842496820517
21.95,120,2720.466932174377,780.962925356161
22.2,123,-616.068351338324,-1114.221750381053
22.25,16,-244.20723740045,2372.460501870146
22.25,95,865.085632744019,-1532.221686229503
22.3,284,-251.75927306441,1287.837927491796
22.35,209,-231.402897398272,-350.624715913381
22.4,169,-168.924829964429,1532.850229330661
22.4,268,-31.372589916884,36.275771225741
22.5,59,3164.097454821557,-252.951496149579
22.75,302,2480.611735186627,732.643273431439
22.85,25,101.691089559045,3469.163096780547
22.9,300,-553.284660803074,-953.994933302273
22.9,316,3640.644134664902,573.021052502378
22.95,239,1639.898877925818,-1563.432513216944
22.95,256,3799.920820654167,1285.04048013766
23.05,70,2935.782138734013,2429.912687361491
23.05,183,647.131956057285,1344.331104652798
23.05,236,2220.968553089941,-224.606461614922
23.1,252,2786.95918303054,3026.788917435525
23.15,118,2865.41179173085,2358.381069036784
23.35,20,469.486581315883,3458.951905020236
23.45,35,-1122.566207975143,2365.749213215046
23.55,1,1196.269052625986,1435.910469735766
23.7,50,3530.272276927373,1318.075681828981
23.75,127,-744.574498244664,-196.559280269466
23.75,247,443.332048128627,698.160375294745
23.8,244,53.007232815892,2005.203592768526
24.05,331,-606.343457698729,-1349.360778615637
24.2,206,1702.27831162867,3507.060861373289
24.25,254,398.050530751079,3404.824386269592
24.3,144,1344.820246257141,-1269.091352019443
24.3,373,1901.493729043632,3519.573971087636
24.35,97,-1089.425244724232,-404.549171304212
24.4,48,309.145108951487,-349.145886686659
25.55,5,-1152.77621508295,2281.446133640805
26.3,227,-578.573572975752,3424.46840879383
27.0,332,54.703857601302,3574.526338874435
27.4,225,1377.476877741905,-5.078401128685
30.15,51,497.112710657603,3440.938738899286
30.25,366,2732.190649281526,1098.862440491572
30.55,362,3272.748708367535,2005.075686790378
30.85,87,-465.499085786213,978.251117653796
31.15,291,1130.707762652737,44.655455912999
32.1,269,-25.213415733676,433.593172202339
32.15,82,1012.910196391618,-321.698231493394
32.25,265,3431.932417479075,658.977790209476
32.6,318,-93.615016272007,-447.017842677928
32.75,369,2818.874200446817,-274.198843440769
32.85,263,1569.700804834846,3034.050756508964
33.0,299,1662.968190799706,-754.541706156129
33.4,309,3122.88533289851,67.351204559547
33.4,326,-244.903539005226,1778.212537865685
33.7,112,2541.466348561984,-723.621288179708
33.75,94,1495.221706350401,911.074074460309
33.95,272,3623.635853583603,741.43404406839
34.05,304,-159.16490125313,3391.513586830418
34.15,2,119.498862205796,3424.470001844743
34.2,342,-44.385374514065,-271.816561855622
34.25,323,-249.826209988345,2192.505513590618
34.35,211,3110.862585736497,-470.648056519615
34.45,131,2619.064756395862,804.179306974322
34.5,347,-1572.873428997175,1511.276291102183
34.6,154,2874.583956114456,1874.88858621987
34.7,66,3112.204583494313,-303.803684007366
34.8,145,2052.30388196709,1769.576110538599
34.85,4,2605.452264637086,1233.473709226609
34.9,172,1415.897499060278,3530.722984971337
35.05,372,2773.182289025865,-599.07243516838
35.5,226,1738.466134129943,-492.10569236047
