time,lb ratio
0.0,nan
1.0,nan
2.0,nan
3.0,nan
4.0,nan
5.0,nan
6.0,nan
7.0,nan
8.0,nan
9.0,nan
10.0,nan
11.0,nan
12.0,nan
13.0,nan
14.0,0.0526315789473684
15.0,0.069701280227596
16.0,0.069701280227596
17.0,0.069701280227596
18.0,0.0886426592797784
19.0,0.1093117408906883
20.0,0.1093117408906883
21.0,0.1093117408906883
22.0,0.1007307372120988
23.0,0.1007307372120988
24.0,0.094885100074129
25.0,0.094885100074129
26.0,0.0875487625503613
27.0,0.0875487625503613
28.0,0.0875487625503613
29.0,0.0829811755666539
30.0,0.0829811755666539
31.0,0.0829811755666539
32.0,0.0829811755666539
33.0,0.0829811755666539
34.0,0.0829811755666539
35.0,0.0829811755666539
36.0,0.0829811755666539
37.0,0.0829811755666539
38.0,0.0829811755666539
39.0,0.0829811755666539
40.0,0.0829811755666539
41.0,0.0829811755666539
42.0,0.0829811755666539
43.0,0.0829811755666539
44.0,0.0829811755666539
45.0,0.078530675043272
46.0,0.0563861884009387
47.0,0.0563861884009387
48.0,0.0641051297445134
49.0,0.0641051297445134
50.0,0.0641051297445134
51.0,0.0641051297445134
52.0,0.0641051297445134
53.0,0.0769835035349568
54.0,0.0769835035349568
55.0,0.0769835035349568
56.0,0.0769835035349568
57.0,0.0769835035349568
58.0,0.0769835035349568
59.0,0.0769835035349568
60.0,0.0769835035349568
61.0,0.0769835035349568
62.0,0.0769835035349568
63.0,0.0769835035349568
64.0,0.0769835035349568
65.0,0.18796992481203
66.0,0.18796992481203
67.0,0.18796992481203
68.0,0.1578947368421053
69.0,0.1578947368421053
70.0,0.1578947368421053
71.0,0.1578947368421053
72.0,0.1196172248803827
73.0,0.1196172248803827
74.0,0.1578947368421052
75.0,0.1578947368421052
76.0,0.1578947368421052
77.0,0.1879699248120301
78.0,0.1879699248120301
79.0,0.1403508771929824
80.0,0.1403508771929824
81.0,0.1403508771929824
82.0,0.2368421052631579
83.0,0.2368421052631579
84.0,0.1879699248120301
85.0,0.0724599108390445
86.0,0.0682211858760826
87.0,0.0884081369066839
88.0,0.0884081369066839
89.0,0.0884081369066839
90.0,0.0884081369066839
91.0,0.0884081369066839
92.0,0.0840031112263417
93.0,0.0840031112263417
94.0,0.0840031112263417
95.0,0.0840031112263417
96.0,0.0840031112263417
97.0,0.0840031112263417
98.0,0.0840031112263417
99.0,0.0840031112263417
100.0,0.0840031112263417
101.0,0.0886256230983363
102.0,0.0886256230983363
103.0,0.0886256230983363
104.0,0.0840031112263417
105.0,0.0682211858760826
106.0,0.0682211858760826
107.0,0.0682211858760826
108.0,0.0642680398582224
109.0,0.0642680398582224
110.0,0.0642680398582224
111.0,0.0642680398582224
112.0,0.0642680398582224
113.0,0.0642680398582224
114.0,0.0642680398582224
115.0,0.0642680398582224
116.0,0.0642680398582224
117.0,0.0642680398582224
118.0,0.0642680398582224
119.0,0.0642680398582224
120.0,0.060265166733628
121.0,0.060265166733628
122.0,0.060265166733628
123.0,0.0642680398582224
124.0,0.2105263157894737
125.0,0.2105263157894737
126.0,0.2105263157894737
127.0,0.2105263157894737
128.0,0.2105263157894737
129.0,0.2105263157894737
130.0,0.263157894736842
131.0,0.2105263157894737
132.0,0.2105263157894737
133.0,0.147005444646098
134.0,0.147005444646098
135.0,0.147005444646098
136.0,0.1754385964912281
137.0,0.1821862348178138
138.0,0.2339181286549707
139.0,0.2339181286549707
140.0,0.2339181286549707
141.0,0.2339181286549707
142.0,0.2339181286549707
143.0,0.2134831460674158
144.0,0.2339181286549707
145.0,0.2339181286549707
146.0,0.2339181286549707
147.0,0.2339181286549707
148.0,0.2339181286549707
149.0,0.2339181286549707
150.0,0.2339181286549707
151.0,0.2298071912454403
152.0,0.2298071912454403
153.0,0.2298071912454403
154.0,0.2298071912454403
155.0,0.2298071912454403
156.0,0.2298071912454403
157.0,0.2298071912454403
158.0,0.2298071912454403
159.0,0.2497420020639835
160.0,0.2497420020639835
161.0,0.2497420020639835
162.0,0.2497420020639835
163.0,0.2497420020639835
164.0,0.2651629072681704
165.0,0.2651629072681704
166.0,0.2651629072681704
167.0,0.2651629072681704
168.0,0.2651629072681704
169.0,0.2651629072681704
170.0,0.2449392712550608
171.0,0.2449392712550608
172.0,0.2234533702677747
173.0,0.2234533702677747
174.0,0.2063983488132095
175.0,0.2063983488132095
176.0,0.2210526315789474
177.0,0.2210526315789474
178.0,0.2196007259528131
179.0,0.2196007259528131
180.0,0.2063983488132095
181.0,0.2087912087912087
182.0,0.1678252234359484
183.0,0.1678252234359484
184.0,0.1678252234359484
185.0,0.1678252234359484
186.0,0.1910331384015594
187.0,0.1910331384015594
188.0,0.1910331384015594
189.0,0.1910331384015594
190.0,0.1910331384015594
191.0,0.1159902139138072
192.0,0.1159902139138072
193.0,0.1213032581453634
194.0,0.1213032581453634
195.0,0.1213032581453634
196.0,0.1267288315914638
197.0,0.1267288315914638
198.0,0.1267288315914638
199.0,0.1267288315914638
200.0,0.1267288315914638
201.0,0.1267288315914638
