time,lb ratio
202.0,0.073426071991969
203.0,0.073426071991969
204.0,0.073426071991969
205.0,0.073426071991969
206.0,0.0971867007672634
207.0,0.0971867007672634
208.0,0.0987012987012987
209.0,0.0922330097087379
210.0,0.1146240158700639
211.0,0.1146240158700639
212.0,0.1094836146971202
213.0,0.1345029239766082
214.0,0.1316683554866782
215.0,0.1316683554866782
216.0,0.1316683554866782
217.0,0.1371755179804715
218.0,0.1371755179804715
219.0,0.1371755179804715
220.0,0.1371755179804715
221.0,0.1371755179804715
222.0,0.1371755179804715
223.0,0.1371755179804715
224.0,0.1146240158700639
225.0,0.1094836146971202
226.0,0.1094836146971202
227.0,0.1094836146971202
228.0,0.1094836146971202
229.0,0.104455353259181
230.0,0.161487596988113
231.0,0.127946127946128
232.0,0.0909615811681101
233.0,0.0881784452689343
234.0,0.0881784452689343
235.0,0.0881784452689343
236.0,0.0905793896505971
237.0,0.0905793896505971
238.0,0.0905793896505971
239.0,0.0905793896505971
240.0,0.0878077918630119
241.0,0.0850781284582356
242.0,0.0704750775315744
243.0,0.0704750775315744
244.0,0.0704750775315744
245.0,0.0704750775315744
246.0,0.0704750775315744
247.0,0.0704750775315744
248.0,0.0704750775315744
249.0,0.0704750775315744
250.0,0.0704750775315744
251.0,0.0704750775315744
252.0,0.0704750775315744
253.0,0.0704750775315744
254.0,0.0704750775315744
255.0,0.0827385320080937
256.0,0.0881784452689343
257.0,0.0905033364267091
258.0,0.0905033364267091
259.0,0.0758580255265413
260.0,0.0758580255265413
261.0,0.0758580255265413
262.0,0.0758580255265413
263.0,0.0984331056649257
264.0,0.1238390092879257
265.0,0.1238390092879257
266.0,0.1490614648509385
267.0,0.1555424875036754
268.0,0.1555424875036754
269.0,0.1555424875036754
270.0,0.1555424875036754
271.0,0.1555424875036754
272.0,0.161701193177659
273.0,0.1912846632710809
274.0,0.2303030303030303
275.0,0.1956119807716012
276.0,0.1956119807716012
277.0,0.1956119807716012
278.0,0.1622206200432588
279.0,0.1622206200432588
280.0,0.1622206200432588
281.0,0.1553273427471117
282.0,0.1597885267892369
283.0,0.1959488092211204
284.0,0.1959488092211204
285.0,0.1959488092211204
286.0,0.1919278293214759
287.0,0.2340987604145499
288.0,0.2340987604145499
289.0,0.2340987604145499
290.0,0.2340987604145499
291.0,0.2293577981651376
292.0,0.2293577981651376
293.0,0.2340987604145499
294.0,0.2525733152068363
295.0,0.2113592194502835
296.0,0.1749720044792833
297.0,0.1766383701188455
298.0,0.1766383701188455
299.0,0.1766383701188455
300.0,0.1766383701188455
301.0,0.1699986400108799
302.0,0.16347790563083
303.0,0.1669783596045952
304.0,0.1669783596045952
