time,availability
0.0,1.0
1.0,1.0
2.0,1.0
3.0,1.0
4.0,1.0
5.0,1.0
6.0,1.0
7.0,1.0
8.0,1.0
9.0,1.0
10.0,1.0
11.0,1.0
12.0,1.0
13.0,1.0
14.0,0.9985775248933143
15.0,0.990990990990991
16.0,0.9919393077287815
17.0,0.9511616880037934
18.0,0.9592223802750117
19.0,0.8596491228070174
20.0,0.9402560455192035
21.0,0.9265054528212424
22.0,0.8615457562825984
23.0,0.8553816974869606
24.0,0.8866761498340444
25.0,0.8264580369843528
26.0,0.8402086296823139
27.0,0.8402086296823139
28.0,0.8492176386913229
29.0,0.8492176386913229
30.0,0.8492176386913229
31.0,0.8568041725936463
32.0,0.8568041725936463
33.0,0.8890469416785208
34.0,0.916548127074443
35.0,0.9217638691322904
36.0,0.9274537695590327
37.0,0.8880986249407303
38.0,0.8904694167852063
39.0,0.9269796111901376
40.0,0.950687529634898
41.0,0.9445234708392602
42.0,0.9487908961593171
43.0,0.9459459459459461
44.0,0.8942626837363681
45.0,0.8956851588430537
46.0,0.8800379326695116
47.0,0.9137031768610716
48.0,0.9468942626837363
49.0,0.9312470365101945
50.0,0.8852536747273589
51.0,0.9208155523944999
52.0,0.8662873399715505
53.0,0.917022285443338
54.0,0.9231863442389758
55.0,0.9179706021811285
56.0,0.9165481270744428
57.0,0.9103840682788051
58.0,0.9080132764343291
59.0,0.8492176386913229
60.0,0.8923660502607872
61.0,0.8966334755808441
62.0,0.8966334755808441
63.0,0.8880986249407303
64.0,0.8985301090564249
65.0,0.9018492176386914
66.0,0.8767188240872452
67.0,0.8890469416785208
68.0,0.8923660502607872
69.0,0.8866761498340446
70.0,0.8748221906116644
71.0,0.8430535798956852
72.0,0.8539592223802751
73.0,0.8681839734471314
74.0,0.8724513987671884
75.0,0.8738738738738738
76.0,0.9179706021811285
77.0,0.9141773352299668
78.0,0.9184447605500237
79.0,0.8956851588430534
80.0,0.8880986249407301
81.0,0.8952110004741584
